,Place,Points,Name,PDGA#,Rating,Par,Rd1,Unnamed: 7,Rd2,Unnamed: 9,Rd3,Unnamed: 11,Finals,Unnamed: 13,Total,Prize,event,Rd4,Unnamed: 4,Unnamed: 6,Unnamed: 8,Semis,Unnamed: 10,Unnamed: 12,Prize (USD),Rd5,Rd6,Unnamed: 14,Rd7,Unnamed: 16,Rd8,Unnamed: 18,Unnamed: 20,Unnamed: 22,Unnamed: 5,Unnamed: 15,Unnamed: 17,Unnamed: 19,Unnamed: 21,Unnamed: 23,Unnamed: 24
59,56,510.0,Jason Makarovich,20793.0,985.0,,51,,60.0,,52.0,,,,216,,Bowling Green Open,53.0,,995.0,955.0,,985.0,965.0,,,,,,,,,,,,,,,,,
60,56,510.0,Ben Singer,25180.0,955.0,,50,,60.0,,53.0,,,,216,,Bowling Green Open,53.0,,1005.0,955.0,,975.0,965.0,,,,,,,,,,,,,,,,,
61,56,510.0,Rick Chriswell,26911.0,991.0,,50,,61.0,,50.0,,,,216,,Bowling Green Open,55.0,,1005.0,946.0,,1005.0,944.0,,,,,,,,,,,,,,,,,
62,63,440.0,Evan Gurthie,12252.0,972.0,,58,,59.0,,51.0,,,,217,,Bowling Green Open,49.0,,926.0,964.0,,995.0,1006.0,,,,,,,,,,,,,,,,,
63,63,440.0,Ross Brandt,27480.0,989.0,,57,,55.0,,55.0,,,,217,,Bowling Green Open,50.0,,936.0,1000.0,,955.0,996.0,,,,,,,,,,,,,,,,,
64,63,440.0,Justin Moore,32083.0,963.0,,52,,59.0,,53.0,,,,217,,Bowling Green Open,53.0,,985.0,964.0,,975.0,965.0,,,,,,,,,,,,,,,,,
65,66,410.0,Pat Vitale,10100.0,1002.0,,51,,63.0,,52.0,,,,218,,Bowling Green Open,52.0,,995.0,928.0,,985.0,975.0,,,,,,,,,,,,,,,,,
66,66,410.0,Jon Millay,23899.0,934.0,,51,,59.0,,54.0,,,,218,,Bowling Green Open,54.0,,995.0,964.0,,965.0,954.0,,,,,,,,,,,,,,,,,
67,68,390.0,Patrick Blake,21310.0,971.0,,59,,61.0,,51.0,,,,219,,Bowling Green Open,48.0,,916.0,946.0,,995.0,1017.0,,,,,,,,,,,,,,,,,
68,68,390.0,Riley Brenner,27988.0,961.0,,51,,62.0,,54.0,,,,219,,Bowling Green Open,52.0,,995.0,937.0,,965.0,975.0,,,,,,,,,,,,,,,,,
69,68,390.0,Randy Fortenberry,16348.0,982.0,,53,,61.0,,52.0,,,,219,,Bowling Green Open,53.0,,975.0,946.0,,985.0,965.0,,,,,,,,,,,,,,,,,
70,68,390.0,Gregg Barsby,15857.0,1009.0,,48,,60.0,,53.0,,,,219,,Bowling Green Open,58.0,,1025.0,955.0,,975.0,913.0,,,,,,,,,,,,,,,,,
71,72,350.0,Justin Drage,21545.0,969.0,,62,,56.0,,52.0,,,,220,,Bowling Green Open,50.0,,886.0,991.0,,985.0,996.0,,,,,,,,,,,,,,,,,
72,72,350.0,Mickey Pennington,18104.0,959.0,,55,,60.0,,54.0,,,,220,,Bowling Green Open,51.0,,955.0,955.0,,965.0,985.0,,,,,,,,,,,,,,,,,
73,72,350.0,Kevin Rarick,27063.0,952.0,,50,,58.0,,59.0,,,,220,,Bowling Green Open,53.0,,1005.0,973.0,,915.0,965.0,,,,,,,,,,,,,,,,,
74,72,350.0,Jordan Rauch,27574.0,976.0,,57,,55.0,,51.0,,,,220,,Bowling Green Open,57.0,,936.0,1000.0,,995.0,923.0,,,,,,,,,,,,,,,,,
75,76,310.0,Joe Weitzel,26684.0,950.0,,58,,58.0,,55.0,,,,221,,Bowling Green Open,50.0,,926.0,973.0,,955.0,996.0,,,,,,,,,,,,,,,,,
76,76,310.0,Chris Boro,23490.0,998.0,,55,,60.0,,52.0,,,,221,,Bowling Green Open,54.0,,955.0,955.0,,985.0,954.0,,,,,,,,,,,,,,,,,
77,78,290.0,Josh Gerth,25028.0,981.0,,54,,60.0,,58.0,,,,222,,Bowling Green Open,50.0,,965.0,955.0,,925.0,996.0,,,,,,,,,,,,,,,,,
78,78,290.0,Justin Kreutzer,21879.0,950.0,,53,,62.0,,55.0,,,,222,,Bowling Green Open,52.0,,975.0,937.0,,955.0,975.0,,,,,,,,,,,,,,,,,
79,78,290.0,Thomas Matesevac,23272.0,963.0,,54,,59.0,,57.0,,,,222,,Bowling Green Open,52.0,,965.0,964.0,,935.0,975.0,,,,,,,,,,,,,,,,,
80,78,290.0,Matt Coyne,23011.0,955.0,,51,,65.0,,52.0,,,,222,,Bowling Green Open,54.0,,995.0,910.0,,985.0,954.0,,,,,,,,,,,,,,,,,
81,78,290.0,Allen Hermosillo,25345.0,953.0,,51,,59.0,,57.0,,,,222,,Bowling Green Open,55.0,,995.0,964.0,,935.0,944.0,,,,,,,,,,,,,,,,,
82,78,290.0,Dan Treece,26390.0,970.0,,52,,57.0,,56.0,,,,222,,Bowling Green Open,57.0,,985.0,982.0,,945.0,923.0,,,,,,,,,,,,,,,,,
83,84,230.0,Ryan Schuman,22283.0,945.0,,56,,61.0,,53.0,,,,223,,Bowling Green Open,53.0,,945.0,946.0,,975.0,965.0,,,,,,,,,,,,,,,,,
84,85,220.0,Samuel Sherwood,22736.0,939.0,,55,,61.0,,55.0,,,,224,,Bowling Green Open,53.0,,955.0,946.0,,955.0,965.0,,,,,,,,,,,,,,,,,
85,86,210.0,Quinton Mayben,23126.0,973.0,,55,,56.0,,59.0,,,,225,,Bowling Green Open,55.0,,955.0,991.0,,915.0,944.0,,,,,,,,,,,,,,,,,
86,87,200.0,David Kociuba,26608.0,967.0,,55,,64.0,,54.0,,,,228,,Bowling Green Open,55.0,,955.0,919.0,,965.0,944.0,,,,,,,,,,,,,,,,,
87,87,200.0,Jayson Chapin,21985.0,847.0,,58,,64.0,,56.0,,,,228,,Bowling Green Open,50.0,,926.0,919.0,,945.0,996.0,,,,,,,,,,,,,,,,,
88,87,200.0,Randall Bruemmer,24811.0,945.0,,56,,58.0,,57.0,,,,228,,Bowling Green Open,57.0,,945.0,973.0,,935.0,923.0,,,,,,,,,,,,,,,,,
89,90,170.0,Kyle Dewitt,19842.0,960.0,,56,,61.0,,60.0,,,,229,,Bowling Green Open,52.0,,945.0,946.0,,905.0,975.0,,,,,,,,,,,,,,,,,
90,91,160.0,Jason Mckinney,17714.0,983.0,,58,,60.0,,57.0,,,,230,,Bowling Green Open,55.0,,926.0,955.0,,935.0,944.0,,,,,,,,,,,,,,,,,
91,92,150.0,Pete Caldwell,9903.0,994.0,,59,,64.0,,55.0,,,,231,,Bowling Green Open,53.0,,916.0,919.0,,955.0,965.0,,,,,,,,,,,,,,,,,
92,93,140.0,Dustin Milbrodt,24312.0,966.0,,57,,67.0,,55.0,,,,232,,Bowling Green Open,53.0,,936.0,892.0,,955.0,965.0,,,,,,,,,,,,,,,,,
93,94,130.0,Brian Bazan,17861.0,917.0,,59,,66.0,,59.0,,,,234,,Bowling Green Open,50.0,,916.0,901.0,,915.0,996.0,,,,,,,,,,,,,,,,,
94,95,120.0,Billy Serapiglia,28730.0,919.0,,60,,62.0,,58.0,,,,237,,Bowling Green Open,57.0,,906.0,937.0,,925.0,923.0,,,,,,,,,,,,,,,,,
95,96,110.0,Steve Rhine,22108.0,950.0,,57,,68.0,,57.0,,,,238,,Bowling Green Open,56.0,,936.0,883.0,,935.0,933.0,,,,,,,,,,,,,,,,,
96,97,100.0,Tim Murphy,26170.0,894.0,,57,,68.0,,57.0,,,,240,,Bowling Green Open,58.0,,936.0,883.0,,935.0,913.0,,,,,,,,,,,,,,,,,
97,97,100.0,John Matlack,32660.0,931.0,,59,,63.0,,59.0,,,,240,,Bowling Green Open,59.0,,916.0,928.0,,915.0,902.0,,,,,,,,,,,,,,,,,
98,99,80.0,Josh Hamm,20525.0,939.0,,56,,68.0,,62.0,,,,243,,Bowling Green Open,57.0,,945.0,883.0,,885.0,923.0,,,,,,,,,,,,,,,,,
99,100,70.0,Brian Kevish,15038.0,892.0,,56,,71.0,,60.0,,,,245,,Bowling Green Open,58.0,,945.0,856.0,,905.0,913.0,,,,,,,,,,,,,,,,,
100,100,70.0,Scott Wells,16279.0,926.0,,56,,65.0,,67.0,,,,245,,Bowling Green Open,57.0,,945.0,910.0,,836.0,923.0,,,,,,,,,,,,,,,,,
101,102,0.0,Joe Thomas,24829.0,945.0,,55,,60.0,,55.0,,,,DNF,,Bowling Green Open,999.0,,955.0,955.0,,955.0,,,,,,,,,,,,,,,,,,
102,103,0.0,Kyle Ellis,33278.0,952.0,,60,,59.0,,999.0,,,,DNF,,Bowling Green Open,57.0,,906.0,964.0,,,923.0,,,,,,,,,,,,,,,,,
103,103,0.0,Stephen Mcnally,32221.0,897.0,,58,,64.0,,999.0,,,,DNF,,Bowling Green Open,61.0,,926.0,919.0,,,882.0,,,,,,,,,,,,,,,,,
104,103,0.0,Mark Caldwell,32215.0,897.0,,62,,75.0,,999.0,,,,DNF,,Bowling Green Open,999.0,,886.0,820.0,,,,,,,,,,,,,,,,,,,,
105,103,0.0,Calvin Small,22598.0,922.0,,58,,66.0,,999.0,,,,DNF,,Bowling Green Open,999.0,,926.0,901.0,,,,,,,,,,,,,,,,,,,,
0,1,720.0,Steve Rico,4666.0,1030.0,,75,,76.0,,61.0,,,,212,"$1,640",Steady Ed Memorial Masters Cup,,,1035.0,1030.0,,1063.0,,,,,,,,,,,,,,,,,,
1,2,710.0,Avery Jenkins,7495.0,1024.0,,72,,77.0,,63.0,,,,212,"$1,220",Steady Ed Memorial Masters Cup,,,1053.0,1024.0,,1049.0,,,,,,,,,,,,,,,,,,
2,3,700.0,David Feldberg,12626.0,1035.0,,75,,74.0,,64.0,,,,213,$930,Steady Ed Memorial Masters Cup,,,1035.0,1043.0,,1042.0,,,,,,,,,,,,,,,,,,
3,4,690.0,Nate Doss,11794.0,1028.0,,74,,73.0,,68.0,,,,215,$775,Steady Ed Memorial Masters Cup,,,1041.0,1049.0,,1013.0,,,,,,,,,,,,,,,,,,
4,5,680.0,Ken Climo,4297.0,1035.0,,76,,77.0,,64.0,,,,217,$655,Steady Ed Memorial Masters Cup,,,1029.0,1024.0,,1042.0,,,,,,,,,,,,,,,,,,
5,6,670.0,Paul Mcbeth,27523.0,1005.0,,75,,78.0,,65.0,,,,218,$570,Steady Ed Memorial Masters Cup,,,1035.0,1018.0,,1034.0,,,,,,,,,,,,,,,,,,
6,6,670.0,Tony Tran,15291.0,983.0,,77,,75.0,,66.0,,,,218,$570,Steady Ed Memorial Masters Cup,,,1022.0,1036.0,,1027.0,,,,,,,,,,,,,,,,,,
7,8,650.0,Josh Anthon,17946.0,1029.0,,73,,79.0,,67.0,,,,219,$505,Steady Ed Memorial Masters Cup,,,1047.0,1012.0,,1020.0,,,,,,,,,,,,,,,,,,
8,8,650.0,Micah Dorius,14609.0,1020.0,,75,,75.0,,69.0,,,,219,$505,Steady Ed Memorial Masters Cup,,,1035.0,1036.0,,1006.0,,,,,,,,,,,,,,,,,,
9,10,630.0,Jon Baldwin,18114.0,994.0,,77,,81.0,,62.0,,,,220,$445,Steady Ed Memorial Masters Cup,,,1022.0,1000.0,,1056.0,,,,,,,,,,,,,,,,,,
10,11,620.0,Philo Brathwaite,26416.0,1003.0,,76,,79.0,,67.0,,,,222,$420,Steady Ed Memorial Masters Cup,,,1029.0,1012.0,,1020.0,,,,,,,,,,,,,,,,,,
11,12,610.0,Jaime Cosseboom,17455.0,958.0,,82,,77.0,,64.0,,,,223,$395,Steady Ed Memorial Masters Cup,,,992.0,1024.0,,1042.0,,,,,,,,,,,,,,,,,,
12,13,600.0,Ruben Alaniz,31881.0,966.0,,79,,77.0,,68.0,,,,224,$360,Steady Ed Memorial Masters Cup,,,1010.0,1024.0,,1013.0,,,,,,,,,,,,,,,,,,
13,13,600.0,Nathan Sexton,18824.0,1006.0,,78,,77.0,,69.0,,,,224,$360,Steady Ed Memorial Masters Cup,,,1016.0,1024.0,,1006.0,,,,,,,,,,,,,,,,,,
14,15,580.0,Kyle Crabtree,25596.0,1016.0,,78,,77.0,,71.0,,,,226,$335,Steady Ed Memorial Masters Cup,,,1016.0,1024.0,,991.0,,,,,,,,,,,,,,,,,,
15,15,580.0,Manabu Kajiyama,8139.0,1007.0,,77,,75.0,,74.0,,,,226,$335,Steady Ed Memorial Masters Cup,,,1022.0,1036.0,,970.0,,,,,,,,,,,,,,,,,,
16,17,560.0,Patrick Brown,25713.0,974.0,,77,,83.0,,67.0,,,,227,,Steady Ed Memorial Masters Cup,,,1022.0,987.0,,1020.0,,,,,,,,,,,,,,,,,,
17,18,550.0,Chris Flesner,21684.0,1002.0,,77,,83.0,,68.0,,,,228,$295,Steady Ed Memorial Masters Cup,,,1022.0,987.0,,1013.0,,,,,,,,,,,,,,,,,,
18,18,550.0,Gregg Barsby,15857.0,1006.0,,81,,76.0,,71.0,,,,228,$295,Steady Ed Memorial Masters Cup,,,998.0,1030.0,,991.0,,,,,,,,,,,,,,,,,,
19,20,530.0,Ray Johnson,10355.0,1016.0,,79,,80.0,,70.0,,,,229,$275,Steady Ed Memorial Masters Cup,,,1010.0,1006.0,,999.0,,,,,,,,,,,,,,,,,,
20,21,520.0,Dallas Albright,31173.0,1011.0,,79,,80.0,,71.0,,,,230,$260,Steady Ed Memorial Masters Cup,,,1010.0,1006.0,,991.0,,,,,,,,,,,,,,,,,,
21,22,510.0,Derek Billings,28965.0,998.0,,86,,78.0,,68.0,,,,232,$230,Steady Ed Memorial Masters Cup,,,967.0,1018.0,,1013.0,,,,,,,,,,,,,,,,,,
22,22,510.0,Chris Edwards,24428.0,982.0,,81,,83.0,,68.0,,,,232,$230,Steady Ed Memorial Masters Cup,,,998.0,987.0,,1013.0,,,,,,,,,,,,,,,,,,
23,22,510.0,Richard Thompson,23863.0,984.0,,82,,80.0,,70.0,,,,232,$230,Steady Ed Memorial Masters Cup,,,992.0,1006.0,,999.0,,,,,,,,,,,,,,,,,,
24,22,510.0,Myles Harding,10466.0,987.0,,78,,82.0,,72.0,,,,232,$230,Steady Ed Memorial Masters Cup,,,1016.0,993.0,,984.0,,,,,,,,,,,,,,,,,,
25,26,470.0,Donald Smith,16831.0,991.0,,80,,86.0,,67.0,,,,233,$190,Steady Ed Memorial Masters Cup,,,1004.0,969.0,,1020.0,,,,,,,,,,,,,,,,,,
26,26,470.0,Shane Robinson,21563.0,988.0,,85,,79.0,,69.0,,,,233,$190,Steady Ed Memorial Masters Cup,,,973.0,1012.0,,1006.0,,,,,,,,,,,,,,,,,,
27,28,450.0,Tyler Christensen,17624.0,990.0,,80,,84.0,,70.0,,,,234,$175,Steady Ed Memorial Masters Cup,,,1004.0,981.0,,999.0,,,,,,,,,,,,,,,,,,
28,28,450.0,Lane Mason,11935.0,987.0,,82,,78.0,,74.0,,,,234,$175,Steady Ed Memorial Masters Cup,,,992.0,1018.0,,970.0,,,,,,,,,,,,,,,,,,
29,30,430.0,Steve Moravec,33810.0,964.0,,84,,82.0,,69.0,,,,235,,Steady Ed Memorial Masters Cup,,,979.0,993.0,,1006.0,,,,,,,,,,,,,,,,,,
30,30,430.0,Coury Coates,18175.0,1001.0,,83,,81.0,,71.0,,,,235,,Steady Ed Memorial Masters Cup,,,986.0,1000.0,,991.0,,,,,,,,,,,,,,,,,,
31,30,430.0,Matt Voorhes,18115.0,978.0,,81,,83.0,,71.0,,,,235,,Steady Ed Memorial Masters Cup,,,998.0,987.0,,991.0,,,,,,,,,,,,,,,,,,
32,30,430.0,Andrew Rich,14349.0,1001.0,,82,,80.0,,73.0,,,,235,,Steady Ed Memorial Masters Cup,,,992.0,1006.0,,977.0,,,,,,,,,,,,,,,,,,
33,34,390.0,Jason Tyra,9010.0,982.0,,83,,83.0,,70.0,,,,236,,Steady Ed Memorial Masters Cup,,,986.0,987.0,,999.0,,,,,,,,,,,,,,,,,,
34,35,380.0,John Child,17540.0,995.0,,85,,82.0,,70.0,,,,237,,Steady Ed Memorial Masters Cup,,,973.0,993.0,,999.0,,,,,,,,,,,,,,,,,,
35,36,370.0,Nick Holcomb,30054.0,974.0,,84,,83.0,,71.0,,,,238,,Steady Ed Memorial Masters Cup,,,979.0,987.0,,991.0,,,,,,,,,,,,,,,,,,
36,36,370.0,Jeremiah Allabach,24698.0,978.0,,78,,85.0,,75.0,,,,238,,Steady Ed Memorial Masters Cup,,,1016.0,975.0,,963.0,,,,,,,,,,,,,,,,,,
37,38,350.0,Robert Ryan,30296.0,964.0,,84,,84.0,,71.0,,,,239,,Steady Ed Memorial Masters Cup,,,979.0,981.0,,991.0,,,,,,,,,,,,,,,,,,
38,38,350.0,Brian Rossi,25035.0,989.0,,83,,82.0,,74.0,,,,239,,Steady Ed Memorial Masters Cup,,,986.0,993.0,,970.0,,,,,,,,,,,,,,,,,,
39,38,350.0,Sean Roybal,15272.0,971.0,,82,,82.0,,75.0,,,,239,,Steady Ed Memorial Masters Cup,,,992.0,993.0,,963.0,,,,,,,,,,,,,,,,,,
40,41,320.0,Mark Patnode,29447.0,959.0,,83,,84.0,,73.0,,,,240,,Steady Ed Memorial Masters Cup,,,986.0,981.0,,977.0,,,,,,,,,,,,,,,,,,
41,42,310.0,Randy Saab,19930.0,977.0,,88,,80.0,,73.0,,,,241,,Steady Ed Memorial Masters Cup,,,955.0,1006.0,,977.0,,,,,,,,,,,,,,,,,,
42,43,300.0,Shasta Criss,28597.0,973.0,,83,,88.0,,71.0,,,,242,,Steady Ed Memorial Masters Cup,,,986.0,957.0,,991.0,,,,,,,,,,,,,,,,,,
43,43,300.0,Jeffrey Faes,33661.0,986.0,,86,,84.0,,72.0,,,,242,,Steady Ed Memorial Masters Cup,,,967.0,981.0,,984.0,,,,,,,,,,,,,,,,,,
44,45,280.0,Leland O'driscoll,28079.0,973.0,,83,,84.0,,76.0,,,,243,,Steady Ed Memorial Masters Cup,,,986.0,981.0,,956.0,,,,,,,,,,,,,,,,,,
45,46,270.0,Shaun Bryars,29769.0,985.0,,87,,88.0,,69.0,,,,244,,Steady Ed Memorial Masters Cup,,,961.0,957.0,,1006.0,,,,,,,,,,,,,,,,,,
46,46,270.0,Cameron Golab,25529.0,984.0,,88,,82.0,,74.0,,,,244,,Steady Ed Memorial Masters Cup,,,955.0,993.0,,970.0,,,,,,,,,,,,,,,,,,
47,46,270.0,Jesse Williams,27685.0,986.0,,86,,83.0,,75.0,,,,244,,Steady Ed Memorial Masters Cup,,,967.0,987.0,,963.0,,,,,,,,,,,,,,,,,,
48,46,270.0,Stanley Pratt,20426.0,975.0,,79,,86.0,,79.0,,,,244,,Steady Ed Memorial Masters Cup,,,1010.0,969.0,,934.0,,,,,,,,,,,,,,,,,,
49,50,230.0,Tyler Graff,33792.0,983.0,,86,,89.0,,70.0,,,,245,,Steady Ed Memorial Masters Cup,,,967.0,951.0,,999.0,,,,,,,,,,,,,,,,,,
50,51,220.0,John Ollis,22316.0,980.0,,88,,87.0,,71.0,,,,246,,Steady Ed Memorial Masters Cup,,,955.0,963.0,,991.0,,,,,,,,,,,,,,,,,,
51,51,220.0,Jesse Smith,28696.0,974.0,,87,,85.0,,74.0,,,,246,,Steady Ed Memorial Masters Cup,,,961.0,975.0,,970.0,,,,,,,,,,,,,,,,,,
52,53,200.0,Kevin Utley,14850.0,965.0,,87,,87.0,,73.0,,,,247,,Steady Ed Memorial Masters Cup,,,961.0,963.0,,977.0,,,,,,,,,,,,,,,,,,
53,53,200.0,Bamba Rico,4667.0,982.0,,87,,86.0,,74.0,,,,247,,Steady Ed Memorial Masters Cup,,,961.0,969.0,,970.0,,,,,,,,,,,,,,,,,,
54,55,180.0,Jamie Tuckey,31547.0,967.0,,84,,87.0,,77.0,,,,248,,Steady Ed Memorial Masters Cup,,,979.0,963.0,,948.0,,,,,,,,,,,,,,,,,,
55,56,170.0,Robert Mcintee,28234.0,1008.0,,93,,78.0,,78.0,,,,249,,Steady Ed Memorial Masters Cup,,,924.0,1018.0,,941.0,,,,,,,,,,,,,,,,,,
56,57,160.0,Chris Robbins,17319.0,967.0,,80,,93.0,,77.0,,,,250,,Steady Ed Memorial Masters Cup,,,1004.0,926.0,,948.0,,,,,,,,,,,,,,,,,,
57,58,150.0,Michael Lust,27228.0,959.0,,88,,88.0,,75.0,,,,251,,Steady Ed Memorial Masters Cup,,,955.0,957.0,,963.0,,,,,,,,,,,,,,,,,,
58,59,140.0,Ruben Gonzalez,29669.0,947.0,,86,,94.0,,72.0,,,,252,,Steady Ed Memorial Masters Cup,,,967.0,920.0,,984.0,,,,,,,,,,,,,,,,,,
59,59,140.0,Nick Peters,26037.0,945.0,,93,,86.0,,73.0,,,,252,,Steady Ed Memorial Masters Cup,,,924.0,969.0,,977.0,,,,,,,,,,,,,,,,,,
60,59,140.0,Jared Person,29708.0,959.0,,91,,86.0,,75.0,,,,252,,Steady Ed Memorial Masters Cup,,,936.0,969.0,,963.0,,,,,,,,,,,,,,,,,,
61,62,110.0,Cliff Brison,6240.0,949.0,,87,,89.0,,77.0,,,,253,,Steady Ed Memorial Masters Cup,,,961.0,951.0,,948.0,,,,,,,,,,,,,,,,,,
62,62,110.0,Chris Foss,18408.0,968.0,,88,,84.0,,81.0,,,,253,,Steady Ed Memorial Masters Cup,,,955.0,981.0,,920.0,,,,,,,,,,,,,,,,,,
63,64,90.0,Tim Messer,20096.0,964.0,,94,,88.0,,72.0,,,,254,,Steady Ed Memorial Masters Cup,,,918.0,957.0,,984.0,,,,,,,,,,,,,,,,,,
64,65,80.0,Jonathan Owen,16525.0,947.0,,88,,94.0,,74.0,,,,256,,Steady Ed Memorial Masters Cup,,,955.0,920.0,,970.0,,,,,,,,,,,,,,,,,,
65,66,70.0,Ron Pannesi,27244.0,957.0,,90,,88.0,,80.0,,,,258,,Steady Ed Memorial Masters Cup,,,942.0,957.0,,927.0,,,,,,,,,,,,,,,,,,
66,67,60.0,Mitch Carbone,14702.0,955.0,,92,,87.0,,80.0,,,,259,,Steady Ed Memorial Masters Cup,,,930.0,963.0,,927.0,,,,,,,,,,,,,,,,,,
67,68,50.0,Andrew Bohme,32842.0,965.0,,93,,95.0,,73.0,,,,261,,Steady Ed Memorial Masters Cup,,,924.0,914.0,,977.0,,,,,,,,,,,,,,,,,,
68,69,40.0,Chuck Pettit,27536.0,943.0,,89,,98.0,,77.0,,,,264,,Steady Ed Memorial Masters Cup,,,949.0,895.0,,948.0,,,,,,,,,,,,,,,,,,
69,70,30.0,Trevor Cozyris,16111.0,931.0,,90,,96.0,,83.0,,,,269,,Steady Ed Memorial Masters Cup,,,942.0,908.0,,905.0,,,,,,,,,,,,,,,,,,
70,71,20.0,Paul Walker,13660.0,899.0,,98,,99.0,,83.0,,,,280,,Steady Ed Memorial Masters Cup,,,893.0,889.0,,905.0,,,,,,,,,,,,,,,,,,
71,72,0.0,Dave Jones,22495.0,969.0,,90,,87.0,,999.0,,,,DNF,,Steady Ed Memorial Masters Cup,,,942.0,963.0,,,,,,,,,,,,,,,,,,,,
0,1,540.0,Avery Jenkins,7495.0,1024.0,,49,,48.0,,76.0,,,,173,"$1,560",Greater Tulsa Open,,,1047.0,1023.0,,1045.0,,,,,,,,,,,,,,,,,,
1,2,530.0,David Feldberg,12626.0,1035.0,,49,,49.0,,77.0,,,,175,"$1,060",Greater Tulsa Open,,,1047.0,1013.0,,1040.0,,,,,,,,,,,,,,,,,,
2,2,530.0,Eric Mccabe,11674.0,1024.0,,52,,47.0,,76.0,,,,175,"$1,060",Greater Tulsa Open,,,1020.0,1033.0,,1045.0,,,,,,,,,,,,,,,,,,
3,4,510.0,Jay Reading,15864.0,1012.0,,48,,48.0,,80.0,,,,176,$775,Greater Tulsa Open,,,1056.0,1023.0,,1022.0,,,,,,,,,,,,,,,,,,
4,5,500.0,Coda Hatfield,23651.0,1019.0,,47,,53.0,,78.0,,,,178,$655,Greater Tulsa Open,,,1065.0,973.0,,1034.0,,,,,,,,,,,,,,,,,,
5,6,490.0,Jeff Layland,17682.0,1001.0,,55,,45.0,,80.0,,,,180,$570,Greater Tulsa Open,,,992.0,1053.0,,1022.0,,,,,,,,,,,,,,,,,,
6,7,480.0,Ken tank Franks,25447.0,1006.0,,51,,46.0,,85.0,,,,182,$515,Greater Tulsa Open,,,1029.0,1043.0,,993.0,,,,,,,,,,,,,,,,,,
7,8,470.0,Dixon Jowers,17583.0,1005.0,,49,,50.0,,84.0,,,,183,$485,Greater Tulsa Open,,,1047.0,1003.0,,999.0,,,,,,,,,,,,,,,,,,
8,9,460.0,Kevin Mccoy,9453.0,1005.0,,53,,52.0,,79.0,,,,184,$440,Greater Tulsa Open,,,1011.0,983.0,,1028.0,,,,,,,,,,,,,,,,,,
9,10,450.0,Chris Smith,19983.0,1010.0,,52,,49.0,,84.0,,,,185,$400,Greater Tulsa Open,,,1020.0,1013.0,,999.0,,,,,,,,,,,,,,,,,,
10,11,440.0,Matt Hall,18133.0,1004.0,,53,,49.0,,85.0,,,,187,$365,Greater Tulsa Open,,,1011.0,1013.0,,993.0,,,,,,,,,,,,,,,,,,
11,12,430.0,Taylor Sears,30896.0,967.0,,56,,49.0,,85.0,,,,190,$304,Greater Tulsa Open,,,983.0,1013.0,,993.0,,,,,,,,,,,,,,,,,,
12,12,430.0,Chris Flesner,21684.0,1002.0,,57,,51.0,,82.0,,,,190,$304,Greater Tulsa Open,,,974.0,993.0,,1010.0,,,,,,,,,,,,,,,,,,
13,12,430.0,Stephen Russell,14131.0,982.0,,55,,52.0,,83.0,,,,190,$304,Greater Tulsa Open,,,992.0,983.0,,1005.0,,,,,,,,,,,,,,,,,,
14,12,430.0,Justin Bunnell,20827.0,1012.0,,59,,48.0,,83.0,,,,190,$304,Greater Tulsa Open,,,956.0,1023.0,,1005.0,,,,,,,,,,,,,,,,,,
15,16,390.0,Paul Ulibarri,27171.0,996.0,,55,,51.0,,86.0,,,,192,$247,Greater Tulsa Open,,,992.0,993.0,,987.0,,,,,,,,,,,,,,,,,,
16,16,390.0,Brendan Hickman,27689.0,984.0,,57,,51.0,,84.0,,,,192,$247,Greater Tulsa Open,,,974.0,993.0,,999.0,,,,,,,,,,,,,,,,,,
17,16,390.0,Drew Etheredge,15553.0,991.0,,52,,54.0,,86.0,,,,192,$247,Greater Tulsa Open,,,1020.0,963.0,,987.0,,,,,,,,,,,,,,,,,,
18,16,390.0,Aaron Martin,25075.0,978.0,,51,,56.0,,85.0,,,,192,$247,Greater Tulsa Open,,,1029.0,943.0,,993.0,,,,,,,,,,,,,,,,,,
19,16,390.0,Jared Pennington,27227.0,978.0,,55,,48.0,,89.0,,,,192,$247,Greater Tulsa Open,,,992.0,1023.0,,969.0,,,,,,,,,,,,,,,,,,
20,21,340.0,Evan Brummet,14763.0,985.0,,59,,51.0,,84.0,,,,194,$215,Greater Tulsa Open,,,956.0,993.0,,999.0,,,,,,,,,,,,,,,,,,
21,22,330.0,Chris Boro,23490.0,995.0,,58,,54.0,,83.0,,,,195,$52,Greater Tulsa Open,,,965.0,963.0,,1005.0,,,,,,,,,,,,,,,,,,
22,22,330.0,Toby Trichell,17438.0,933.0,,53,,55.0,,87.0,,,,195,$52,Greater Tulsa Open,,,1011.0,953.0,,981.0,,,,,,,,,,,,,,,,,,
23,22,330.0,Devan Owens,25168.0,990.0,,55,,53.0,,87.0,,,,195,$52,Greater Tulsa Open,,,992.0,973.0,,981.0,,,,,,,,,,,,,,,,,,
24,22,330.0,Chris Wagle,21359.0,954.0,,54,,51.0,,90.0,,,,195,$52,Greater Tulsa Open,,,1001.0,993.0,,964.0,,,,,,,,,,,,,,,,,,
25,26,290.0,Josh Crowl,34796.0,937.0,,58,,56.0,,82.0,,,,196,,Greater Tulsa Open,,,965.0,943.0,,1010.0,,,,,,,,,,,,,,,,,,
